trade_id,asset,side,signal_timestamp,entry_timestamp,exit_timestamp,entry_price,exit_price,raw_entry_price,raw_exit_price,bars_held,position_size,gross_return,net_return,entry_cost,exit_cost,holding_cost,total_cost,entry_turnover,exit_turnover,holding_turnover,total_turnover,trade_r,gross_trade_r,total_cost_r,max_favorable_r,max_adverse_r,time_to_mfe,time_to_mae,exit_reason,risk_distance,risk_distance_source,cost_return,gross_r_multiple,net_r_multiple,mfe_r_multiple,mae_r_multiple,cost_component_reconciliation,gross_pnl_currency,net_pnl_currency,cost_currency,return_unit,r_multiple_unit,currency_pnl_available,was_ever_positive,was_ever_0_5r,lost_but_reached_0_5r,was_ever_1r,lost_but_reached_1r,was_ever_1_5r,lost_but_reached_1_5r,was_ever_2r,lost_but_reached_2r,lost_but_was_positive,giveback_r,capture_ratio,positive_mfe_capture_ratio,abs_mae_r,pred_prob,pred_is_oos
208,ETHUSD,short,2023-09-28 10:00:00,2023-09-28 10:00:00,2023-09-28 22:00:00,1620.1999999999998,1652.05,1620.1999999999998,1652.05,24,1.0,-0.019592127977976048,-0.019788288918717645,0.0001,9.616094074159651e-05,0.0,0.0001961609407415965,1.0,1.0,0.0,2.0,-6.707873069571172,-6.640314901884931,0.06755816768624125,0.0,-9.84059225648255,1,13,position_exit,4.796459274989977,atr_48,0.0001961609407415965,-6.640314901884931,-6.707873069571172,0.0,-9.84059225648255,0.0,,,,fractional_return,R,False,False,False,False,False,False,False,False,False,False,False,6.707873069571172,,,9.84059225648255,0.3517962396144867,True
209,ETHUSD,short,2023-09-29 12:30:00,2023-09-29 12:30:00,2023-09-30 00:30:00,1673.5,1671.25,1673.5,1671.25,24,1.0,0.0012599545140596913,0.0010595201033183343,0.0001,0.00010043441074135692,0.0,0.00020043441074135693,1.0,1.0,0.0,2.0,0.3171387366767734,0.3725589503068658,0.05542021363009243,2.7569362322708217,-1.6723757324885824,3,4,position_exit,6.039312699766685,atr_48,0.00020043441074135693,0.3725589503068658,0.3171387366767734,2.7569362322708217,-1.6723757324885824,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,2.4397974955940485,0.11503303303303243,0.11503303303303243,1.6723757324885824,0.35865190625190735,True
210,ETHUSD,long,2023-10-04 13:00:00,2023-10-04 13:00:00,2023-10-05 01:30:00,1641.2,1647.2,1641.2,1647.2,25,1.0,0.003655861564708651,0.003455219631366857,0.0001,0.00010064193334179414,0.0,0.00020064193334179414,1.0,1.0,0.0,2.0,0.9897347160907403,1.0470133250603766,0.05727860896963634,2.338329759301484,-2.3383297593015238,23,3,position_exit,5.73058609321329,atr_48,0.00020064193334179414,1.0470133250603766,0.9897347160907403,2.338329759301484,-2.3383297593015238,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,1.3485950432107434,0.4232656716417954,0.4232656716417954,2.3383297593015238,0.6279707551002502,True
211,ETHUSD,long,2023-10-05 16:00:00,2023-10-05 16:00:00,2023-10-06 04:00:00,1618.3,1622.6999999999998,1618.3,1622.6999999999998,24,1.0,0.0027189025520604204,0.0025182637607363834,0.0001,0.00010063879132403705,0.0,0.00020063879132403706,1.0,1.0,0.0,2.0,0.6914485363632632,0.746349313354226,0.054900776990962796,1.1873739076090715,-1.5351048376945275,21,2,position_exit,5.895362829806172,atr_48,0.00020063879132403706,0.746349313354226,0.6914485363632632,1.1873739076090715,-1.5351048376945275,0.0,,,,fractional_return,R,False,True,True,False,True,False,False,False,False,False,False,0.49592537124580827,0.5823342857142472,0.5823342857142472,1.5351048376945275,0.5820506811141968,True
212,ETHUSD,long,2023-10-09 10:30:00,2023-10-09 10:30:00,2023-10-09 22:30:00,1595.7,1577.0,1595.7,1577.0,24,1.0,-0.011718994798521232,-0.011916797772137833,0.0001,9.780297361660093e-05,0.0,0.00019780297361660093,1.0,1.0,0.0,2.0,-4.3590542339256055,-4.2859095718528195,0.07314466207278639,0.3896281428957203,-10.668935324585457,7,12,position_exit,4.363134519405165,atr_48,0.00019780297361660093,-4.2859095718528195,-4.3590542339256055,0.3896281428957203,-10.668935324585457,0.0,,,,fractional_return,R,False,True,False,False,False,False,False,False,False,False,True,4.748682376821326,-11.187729411764433,-11.187729411764433,10.668935324585457,0.6514478325843811,True
213,ETHUSD,long,2023-10-10 10:30:00,2023-10-10 10:30:00,2023-10-10 22:30:00,1585.9,1568.1999999999998,1585.9,1568.1999999999998,24,1.0,-0.011160855034995643,-0.011358512096601214,0.0001,9.765706160557172e-05,0.0,0.00019765706160557173,1.0,1.0,0.0,2.0,-3.7477586640408544,-3.6817819632996476,0.06597670074120701,0.4368215888660342,-7.0723495340218125,7,20,position_exit,4.807454698957069,atr_48,0.00019765706160557173,-3.6817819632996476,-3.7477586640408544,0.4368215888660342,-7.0723495340218125,0.0,,,,fractional_return,R,False,True,False,False,False,False,False,False,False,False,True,4.184580252906889,-8.579609523810024,-8.579609523810024,7.0723495340218125,0.7394699454307556,True
214,ETHUSD,long,2023-10-11 12:30:00,2023-10-11 12:30:00,2023-10-12 00:30:00,1572.5,1561.2,1572.5,1561.2,24,1.0,-0.007186009538950544,-0.007384746810174869,0.0001,9.873727122432516e-05,0.0,0.00019873727122432516,1.0,1.0,0.0,2.0,-2.034476798312607,-1.9793867855639462,0.055090012748660495,0.6218427512169865,-4.151457240519098,3,11,position_exit,5.7088387587575395,atr_48,0.00019873727122432516,-1.9793867855639462,-2.034476798312607,0.6218427512169865,-4.151457240519098,0.0,,,,fractional_return,R,False,True,True,True,False,False,False,False,False,False,True,2.6563195495295933,-3.2716901408450996,-3.2716901408450996,4.151457240519098,0.618630588054657,True
215,ETHUSD,long,2023-10-12 12:30:00,2023-10-12 12:30:00,2023-10-13 00:30:00,1549.0,1544.0500000000002,1549.0,1544.0500000000002,24,1.0,-0.003195610071013655,-0.003394951298256732,0.0001,9.934122724307723e-05,0.0,0.00019934122724307723,1.0,1.0,0.0,2.0,-0.9418577383976914,-0.8863827151352831,0.055475023262408246,0.6446419746438496,-4.861674892105839,1,9,position_exit,5.584495179651975,atr_48,0.00019934122724307723,-0.8863827151352831,-0.9418577383976914,0.6446419746438496,-4.861674892105839,0.0,,,,fractional_return,R,False,True,True,True,False,False,False,False,False,False,True,1.586499713041541,-1.461055555555542,-1.461055555555542,4.861674892105839,0.6241684556007385,True
216,ETHUSD,long,2023-10-16 10:30:00,2023-10-16 10:30:00,2023-10-16 22:30:00,1585.6999999999998,1602.6,1585.6999999999998,1602.6,24,1.0,0.01065775367345645,0.010456042101910423,0.0001,0.00010171157154602603,0.0,0.00020171157154602604,1.0,1.0,0.0,2.0,3.7518455376799817,3.823597955165254,0.07175241748527231,12.353162624380015,-4.072471194850493,6,6,position_exit,4.419920765249411,atr_48,0.00020171157154602604,3.823597955165254,3.7518455376799817,12.353162624380015,-4.072471194850493,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,8.601317086700034,0.30371538461538555,0.30371538461538555,4.072471194850493,0.5820317268371582,True
217,ETHUSD,short,2023-10-17 10:30:00,2023-10-17 10:30:00,2023-10-17 22:30:00,1587.1,1562.3000000000002,1587.1,1562.3000000000002,24,1.0,0.01569205167565535,0.015488936420134714,0.0001,0.00010311525552063614,0.0,0.00020311525552063614,1.0,1.0,0.0,2.0,4.213964480683512,4.268599106832332,0.05463462614881991,5.817687492376342,0.0,16,1,position_exit,5.809868619497383,atr_48,0.00020311525552063614,4.268599106832332,4.213964480683512,5.817687492376342,0.0,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,1.6037230116928294,0.7243366863905302,0.7243366863905302,0.0,0.3070002794265747,True
218,ETHUSD,short,2023-10-18 10:30:00,2023-10-18 10:30:00,2023-10-18 22:30:00,1581.5,1565.0,1581.5,1565.0,24,1.0,0.01049220052963129,0.010290041076564949,0.0001,0.00010215945306634175,0.0,0.00020215945306634175,1.0,1.0,0.0,2.0,2.760829430580972,2.814788064817442,0.05395863423647013,4.316008366053443,-0.7250211682105533,22,1,position_exit,5.861897812569464,atr_48,0.00020215945306634175,2.814788064817442,2.760829430580972,4.316008366053443,-0.7250211682105533,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,1.5551789354724708,0.6396719367588886,0.6396719367588886,0.7250211682105533,0.4027661979198456,True
219,ETHUSD,short,2023-10-19 15:30:00,2023-10-19 15:30:00,2023-10-20 03:30:00,1561.7,1587.45,1561.7,1587.45,24,1.0,-0.01638463051830752,-0.01658106346402133,0.0001,9.64329457138092e-05,0.0,0.0001964329457138092,1.0,1.0,0.0,2.0,-4.803869707082458,-4.746298488829986,0.05757121825247215,0.23040283926359156,-6.2024444329758595,4,23,position_exit,5.425280365446981,atr_48,0.0001964329457138092,-4.746298488829986,-4.803869707082458,0.23040283926359156,-6.2024444329758595,0.0,,,,fractional_return,R,False,True,False,False,False,False,False,False,False,False,True,5.03427254634605,-20.849871999999998,-20.849871999999998,6.2024444329758595,0.41456541419029236,True
220,ETHUSD,short,2023-10-20 20:30:00,2023-10-20 20:30:00,2023-10-21 08:30:00,1603.4,1606.65,1603.4,1606.65,24,1.0,-0.002061346611655135,-0.0022608035479599886,0.0001,9.945693630485372e-05,0.0,0.00019945693630485373,1.0,1.0,0.0,2.0,-0.553930559311592,-0.5041824856225352,0.0497480736890568,1.6133839539921266,-1.1557413901193216,13,5,position_exit,6.4460787367238455,atr_48,0.00019945693630485373,-0.5041824856225352,-0.553930559311592,1.6133839539921266,-1.1557413901193216,0.0,,,,fractional_return,R,False,True,True,True,True,True,True,True,False,False,True,2.167314513303719,-0.3433346153846124,-0.3433346153846124,1.1557413901193216,0.31648343801498413,True
221,ETHUSD,short,2023-10-22 06:00:00,2023-10-22 06:00:00,2023-10-22 18:00:00,1641.85,1635.15,1641.85,1635.15,24,1.0,0.00398499057542967,0.003784286362483291,0.0001,0.00010070421294637874,0.0,0.00020070421294637875,1.0,1.0,0.0,2.0,1.068376193400207,1.1234363099836928,0.05506011658348585,3.2780865462957816,-0.9641431018517027,18,1,position_exit,5.963844982095222,atr_48,0.00020070421294637875,1.1234363099836928,1.068376193400207,3.2780865462957816,-0.9641431018517027,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,2.2097103528955744,0.3259145780051066,0.3259145780051066,0.9641431018517027,0.41118380427360535,True
222,ETHUSD,long,2023-10-25 05:00:00,2023-10-25 05:00:00,2023-10-25 17:00:00,1786.1,1789.45,1786.1,1789.45,24,1.0,0.0018755948715081239,0.001675540473097481,0.0001,0.00010005439841064287,0.0,0.00020005439841064288,1.0,1.0,0.0,2.0,0.23224792084403076,0.2599691707467636,0.02772124990273287,2.351362947351243,-1.9711095334231497,21,6,position_exit,12.886143346833139,atr_48,0.00020005439841064288,0.2599691707467636,0.23224792084403076,2.351362947351243,-1.9711095334231497,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,2.1191150265072123,0.09877161716172007,0.09877161716172007,1.9711095334231497,0.6137095093727112,True
223,ETHUSD,short,2023-10-26 06:30:00,2023-10-26 06:30:00,2023-10-26 18:30:00,1813.8,1783.25,1813.8,1783.25,24,1.0,0.016157798447559157,0.015954696421624392,0.0001,0.00010310202593476489,0.0,0.0002031020259347649,1.0,1.0,0.0,2.0,2.78740815463538,2.820904432604997,0.033496277969616704,4.672267243529082,-4.792305730022908,21,3,position_exit,10.829859972175024,atr_48,0.0002031020259347649,2.820904432604997,2.78740815463538,4.672267243529082,-4.792305730022908,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,1.8848590888937018,0.5965857707509856,0.5965857707509856,4.792305730022908,0.4088999629020691,True
224,ETHUSD,short,2023-11-03 17:00:00,2023-11-03 17:00:00,2023-11-04 05:00:00,1810.05,1827.75,1810.05,1827.75,24,1.0,-0.009847885462669903,-0.010045757469340777,0.0001,9.78720066708739e-05,0.0,0.0001978720066708739,1.0,1.0,0.0,2.0,-2.147222732721791,-2.104186763775222,0.043035968946568706,1.129365777167489,-3.6318025781543937,1,18,position_exit,8.411800846158556,atr_48,0.0001978720066708739,-2.104186763775222,-2.147222732721791,1.129365777167489,-3.6318025781543937,0.0,,,,fractional_return,R,False,True,True,True,True,True,False,False,False,False,True,3.27658850988928,-1.901264210526321,-1.901264210526321,3.6318025781543937,0.41665810346603394,True
225,ETHUSD,short,2023-11-05 08:30:00,2023-11-05 08:30:00,2023-11-05 23:30:00,1881.15,1893.65,1881.15,1893.65,30,1.0,-0.006982930511983065,-0.007181317741591697,0.0001,9.838722960863197e-05,0.0,0.00019838722960863198,1.0,1.0,0.0,2.0,-1.7129591696956097,-1.6629082907959178,0.050050878899691856,3.019841456085393,-4.243741958111164,26,18,position_exit,7.516950916166955,atr_48,0.00019838722960863198,-1.6629082907959178,-1.7129591696956097,3.019841456085393,-4.243741958111164,0.0,,,,fractional_return,R,False,True,True,True,True,True,True,True,True,True,True,4.732800625781003,-0.5672348017621134,-0.5672348017621134,4.243741958111164,0.40697401762008667,True
226,ETHUSD,short,2023-11-06 12:00:00,2023-11-06 12:00:00,2023-11-07 00:00:00,1903.3,1894.85,1903.3,1894.85,24,1.0,0.004203845492075864,0.004003380371763843,0.0001,0.00010046512031202112,0.0,0.00020046512031202113,1.0,1.0,0.0,2.0,0.9731129873834914,1.0190182522226725,0.04590526483918112,2.5324713960563323,-1.429037430631804,18,5,position_exit,8.292295041397923,atr_48,0.00020046512031202113,1.0190182522226725,0.9731129873834914,2.5324713960563323,-1.429037430631804,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,1.559358408672841,0.3842542857142879,0.3842542857142879,1.429037430631804,0.35554906725883484,True
227,ETHUSD,long,2023-11-10 22:30:00,2023-11-10 22:30:00,2023-11-11 10:30:00,2082.75,2062.85,2082.75,2062.85,24,1.0,-0.009554675309086158,-0.009752636848397667,0.0001,9.796153931150861e-05,0.0,0.00019796153931150862,1.0,1.0,0.0,2.0,-1.5082634426422385,-1.4773395339553492,0.030923908686889347,0.8388912931505347,-3.760163185670263,1,7,position_exit,13.470160069920354,atr_48,0.00019796153931150862,-1.4773395339553492,-1.5082634426422385,0.8388912931505347,-3.760163185670263,0.0,,,,fractional_return,R,False,True,True,True,False,False,False,False,False,False,True,2.347154735792773,-1.7979247787610408,-1.7979247787610408,3.760163185670263,0.5963794589042664,True
228,ETHUSD,long,2023-11-12 00:30:00,2023-11-12 00:30:00,2023-11-12 12:30:00,2034.25,2045.4,2034.25,2045.4,24,1.0,0.005481135553643934,0.00528031480889779,0.0001,0.00010082074474614408,0.0,0.00020082074474614409,1.0,1.0,0.0,2.0,0.9024893749733399,0.9366672280432403,0.034177853069900385,2.2135588752412128,-0.6720482353673418,14,1,position_exit,11.903907456325953,atr_48,0.00020082074474614409,0.9366672280432403,0.9024893749733399,2.2135588752412128,-0.6720482353673418,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,1.3110695002678727,0.40770967741935266,0.40770967741935266,0.6720482353673418,0.5703644156455994,True
229,ETHUSD,long,2023-11-15 13:00:00,2023-11-15 13:00:00,2023-11-16 01:00:00,2010.3,2065.7,2010.3,2065.7,24,1.0,0.027558075909069224,0.027351962781675176,0.0001,0.00010611312739404752,0.0,0.00020611312739404752,1.0,1.0,0.0,2.0,5.037066132238396,5.073889380693298,0.03682324845490167,6.580486498245758,-0.6685810916798002,24,8,position_exit,10.918645607608811,atr_48,0.00020611312739404752,5.073889380693298,5.037066132238396,6.580486498245758,-0.6685810916798002,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,1.5434203660073624,0.7654549756436988,0.7654549756436988,0.6685810916798002,0.5956421494483948,True
230,ETHUSD,long,2023-11-17 10:00:00,2023-11-17 10:00:00,2023-11-17 22:00:00,1961.9,1954.9,1961.9,1954.9,24,1.0,-0.0035679698251698255,-0.0037668079601400617,0.0001,9.883813497023616e-05,0.0,0.00019883813497023617,1.0,1.0,0.0,2.0,-0.6076674815731876,-0.5754131106642669,0.03225437090892073,0.7644774184539509,-4.484112169533695,6,13,position_exit,12.165172934483676,atr_48,0.00019883813497023617,-0.5754131106642669,-0.6076674815731876,0.7644774184539509,-4.484112169533695,0.0,,,,fractional_return,R,False,True,True,True,False,False,False,False,False,False,True,1.3721449000271386,-0.794879569892477,-0.794879569892477,4.484112169533695,0.5851233005523682,True
231,ETHUSD,short,2023-11-23 08:30:00,2023-11-23 08:30:00,2023-11-23 20:30:00,2082.1,2066.3500000000004,2082.1,2066.3500000000004,24,1.0,0.007324492829375195,0.0071230063004426025,0.0001,0.00010148652893259289,0.0,0.0002014865289325929,1.0,1.0,0.0,2.0,1.3822505241225393,1.419788839588016,0.03753831546547674,3.745538176818013,-0.5904518666223512,15,3,position_exit,11.09319890454257,atr_48,0.0002014865289325929,1.419788839588016,1.3822505241225393,3.745538176818013,-0.5904518666223512,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,2.3632876526954734,0.3690392298435515,0.3690392298435515,0.5904518666223512,0.4066060185432434,True
232,ETHUSD,short,2023-11-24 17:00:00,2023-11-24 17:00:00,2023-11-25 05:00:00,2108.15,2085.65,2108.15,2085.65,24,1.0,0.010667072992213145,0.010465022259824375,0.0001,0.00010205073238876991,0.0,0.00020205073238876992,1.0,1.0,0.0,2.0,2.0468395667380443,2.085928003362839,0.039088436624794394,3.893732272943966,-0.13442647132781052,10,1,position_exit,10.786565961877168,atr_48,0.00020205073238876992,2.085928003362839,2.0468395667380443,3.893732272943966,-0.13442647132781052,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,1.8468927062059217,0.5256754761904762,0.5256754761904762,0.13442647132781052,0.41110554337501526,True
233,ETHUSD,long,2023-11-27 20:00:00,2023-11-27 20:00:00,2023-11-28 08:00:00,1990.1,2009.9,1990.1,2009.9,24,1.0,0.009949248781467857,0.009747037910155187,0.0001,0.00010221087131266912,0.0,0.00020221087131266913,1.0,1.0,0.0,2.0,2.0318813098981754,2.0735641380922907,0.04168282819411545,5.231036802914599,-0.03141763845593875,9,1,position_exit,9.548776252571802,atr_48,0.00020221087131266913,2.0735641380922907,2.0318813098981754,5.231036802914599,-0.03141763845593875,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,3.199155493016424,0.38842802802803134,0.38842802802803134,0.03141763845593875,0.6031578779220581,True
234,ETHUSD,short,2023-11-29 08:30:00,2023-11-29 08:30:00,2023-11-29 21:30:00,2072.15,2028.85,2072.15,2028.85,24,1.0,0.02112354034475672,0.020919333395577278,0.0001,0.00010420694917944182,0.0,0.00020420694917944182,1.0,1.0,0.0,2.0,5.087087468615999,5.136247166379571,0.0491596977635722,6.174172402079825,-0.32620507407722305,22,2,position_exit,8.430279656989603,atr_48,0.00020420694917944182,5.136247166379571,5.087087468615999,6.174172402079825,-0.32620507407722305,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,1.0870849334638262,0.8239302593659951,0.8239302593659951,0.32620507407722305,0.4059041738510132,True
235,ETHUSD,short,2023-12-01 15:00:00,2023-12-01 15:00:00,2023-12-02 03:00:00,2073.85,2094.0,2073.85,2094.0,24,1.0,-0.009792162611556132,-0.009990255821445526,0.0001,9.809320988939393e-05,0.0,0.00019809320988939394,1.0,1.0,0.0,2.0,-2.576263570055105,-2.5243030161100934,0.051960553945011353,0.037582675177783416,-4.516184800534437,1,3,position_exit,7.982401427801203,atr_48,0.00019809320988939394,-2.5243030161100934,-2.576263570055105,0.037582675177783416,-4.516184800534437,0.0,,,,fractional_return,R,False,True,False,False,False,False,False,False,False,False,True,2.6138462452328883,-68.54923333339599,-68.54923333339599,4.516184800534437,0.2619737386703491,True
236,ETHUSD,short,2023-12-03 00:30:00,2023-12-03 00:30:00,2023-12-03 12:30:00,2166.95,2153.15,2166.95,2153.15,24,1.0,0.006349797627958731,0.006148777265231997,0.0001,0.00010102036272673373,0.0,0.00020102036272673374,1.0,1.0,0.0,2.0,1.6028677106739626,1.6548380185627245,0.051970307888761835,1.9306443549898724,-1.3430569426016907,24,3,position_exit,8.339184769265474,atr_48,0.00020102036272673374,1.6548380185627245,1.6028677106739626,1.9306443549898724,-1.3430569426016907,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,False,False,False,0.3277766443159098,0.8302242236024723,0.8302242236024723,1.3430569426016907,0.40595412254333496,True
